차량 구분,국가명,연도,월,수출량,차종,거래 유형,판매량,공장명(국가),공장 코드,공장판매량,Korea,U.S.A,Canada,Mexico,Europe,Eastern Europe,Latin America,Middle East,Africa,Asia Pacific,India,China,총판매량,차량단가,차량가격,평균구매금액,구매빈도,고객유지기간,CLTV,CLTV_log,최근구매연도,구매횟수,총구매금액,R,F,M,RFM점수,고객등급
일반 차량,Asia / Pacific,2023,4,0.0, k9,수출,1.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,5,0.0, k9,국내,310.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,5,0.0, k9,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,6,0.0, k9,국내,366.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,6,0.0, k9,수출,36.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,7,0.0, k9,국내,372.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,7,0.0, k9,수출,36.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,8,0.0, k9,국내,347.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,8,0.0, k9,수출,35.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,9,0.0, k9,국내,232.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,9,0.0, k9,수출,2.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,10,0.0, k9,국내,226.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,10,0.0, k9,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,11,0.0, k9,국내,236.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,11,0.0, k9,수출,1.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,12,0.0, k9,국내,223.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,12,0.0, k9,수출,1.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,1,0.0, k9,국내,123.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,1,0.0, k9,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,2,0.0, k9,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,2,0.0, k9,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,3,0.0, k9,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,3,0.0, k9,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,4,0.0, k9,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,4,0.0, k9,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,5,0.0, k9,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,5,0.0, k9,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,6,0.0, k9,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,6,0.0, k9,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,7,0.0, k9,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,7,0.0, k9,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,8,0.0, k9,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,8,0.0, k9,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,9,0.0, k9,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,9,0.0, k9,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,10,0.0, k9,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
